SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM02225,H.L. KEAY & SONS MARKET,,58 MAIN STREET,ALBION,KENNEBEC,VRAP,4.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/21/2014,44.533705,-69.436507,-69.43650699999995,44.533705000000054
REM00553,BANGOR & AROOSTOOK RAILROAD,"CAMPDAVIS, LLC PROPERTY OF ERDT REALTY","NO. MAIN JUNCTION, ROUTE 2",HERMON,PENOBSCOT,VRAP,13.38,TRUE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),6/9/2021,44.79052211,-68.8643737,-68.86437369999999,44.79052211000004
REM02254,FORT KENT ARMORY,,34 ARMORY DRIVE,FORT KENT,AROOSTOOK,BROWNFIELDS,2.78,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/22/2014,47.25131336,-68.58664471,-68.58664470999997,47.25131336000004
REM02254,FORT KENT ARMORY,,34 ARMORY DRIVE,FORT KENT,AROOSTOOK,VRAP,2.78,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/22/2014,47.25131336,-68.58664471,-68.58664470999997,47.25131336000004
REM02255,ASHLAND 1 STOP,,117 MAIN STREET,ASHLAND,AROOSTOOK,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/23/2013,46.62700141,-68.40259431,-68.40259430999998,46.62700141000005
REM02255,ASHLAND 1 STOP,,117 MAIN STREET,ASHLAND,AROOSTOOK,BROWNFIELDS,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/23/2013,46.62700141,-68.40259431,-68.40259430999998,46.62700141000005
REM02268,GREEN POINT AUTO PARTS,,206 GREEN POINT ROAD,BREWER,PENOBSCOT,VRAP,37.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/22/2015,44.76910993,-68.74668721,-68.74668720999995,44.76910993000007
REM02274,OLD UNITY GRAMMAR SCHOOL,,75 SCHOOL STREET,UNITY,WALDO,BROWNFIELDS,1.8,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/21/2016,44.61231801,-69.33761289,-69.33761288999995,44.61231801000008
REM01483,PINETTE'S SALVAGE YARD,,GARDNER CREEK ROAD,WASHBURN,AROOSTOOK,UNCONTROLLED SITES,12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/29/2002,46.77770326,-68.16948273,-68.16948272999997,46.77770326000007
REM01097,STARBIRD CONSTRUCTION,,SOUTH MAIN STREET,PITTSFIELD,SOMERSET,VRAP,1.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/30/2002,44.77503,-69.391829,-69.39182899999997,44.77503000000007
REM00965,SECOND STREET PARK,,100 SECOND STREET,BANGOR,PENOBSCOT,VRAP,3.56,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/16/2024,44.79557369,-68.7774606,-68.77746059999998,44.795573690000026
REM00404,WOODSTOCK MUNICIPAL LANDFILL,WOODSTOCK DUMP,ROUTE 232,WOODSTOCK,OXFORD,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1985,44.411507,-70.642502,-70.64250199999998,44.41150700000003
REM00956,JIFFY PRINT,493-499 BROADWAY,499 BROADWAY,BANGOR,PENOBSCOT,VRAP,0.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/8/2015,44.81886585,-68.77447297,-68.77447296999998,44.818865850000066
REM01026,FORMER FRANKLIN SHOE FACILITY,,5010A HIGH STREET,FARMINGTON,FRANKLIN,VRAP,7.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/17/2002,44.65780793,-70.13433218,-70.13433217999994,44.65780793000005
REM00997,CALAIS CAR WASH,CALAIS RITE AID,113 NORTH&23 CHANDLER ST,CALAIS,WASHINGTON,VRAP,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/28/1998,45.18327,-67.284116,-67.28411599999998,45.18327000000005
REM00714,EASTERN SURPLUS CO,"EASTERN SURPLUS COMPANY SUPERFUND SITE, EASTERN SURPLUS, DAM SITE, ES SITE",STONE ROAD,MEDDYBEMPS,WASHINGTON,SUPERFUND,5,TRUE,REMEDIATION STAGE,ONGOING,9/27/2018,45.03895,-67.358302,-67.35830199999998,45.03895000000006
REM02058,KENNEBEC RIVER DEVELOPMENT PARK,KIMBERLY CLARK (?),14 BENTON AVE,WINSLOW,KENNEBEC,RCRA,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/24/2017,44.555535,-69.623981,-69.62398099999996,44.55553500000008
REM01053,JACKMAN SERVICE CENTER,,496 MAIN STREET,JACKMAN,SOMERSET,VRAP,0.87,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/3/2002,45.62867769,-70.26169049,-70.26169048999998,45.628677690000075
REM01170,GENERAL ALUM & CHEMICAL CORP.,,KIDDER POINT ROAD,SEARSPORT,WALDO,VRAP,20.14,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/11/1996,44.46587855,-68.87929524,-68.87929523999998,44.46587855000007
REM00842,SEARSPORT PITS,,ROUTE 1,SEARSPORT,WALDO,UNCONTROLLED SITES,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/1949,44.438144,-68.9506469,-68.95064689999998,44.43814400000008
REM00974,BELFAST RITE AID,MAINE STREET RARED CO,256 MAIN STREET,BELFAST,WALDO,VRAP,2.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/19/2016,44.42376423,-69.01789476,-69.01789475999993,44.423764230000074
REM00957,JORDANS MEATS - BANGOR,,216 THATCHER STREET,BANGOR,PENOBSCOT,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/26/2000,44.78639622,-68.79058667,-68.79058666999998,44.78639622000003
REM00986,TAYLOR RENTAL,,295 CHAMBERLAIN STREET,BREWER,PENOBSCOT,VRAP,2.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/9/2001,44.78460925,-68.75108127,-68.75108126999999,44.784609250000074
REM00003,ADDISON MUNICIPAL LANDFILL,ADDISON DUMP,229 WESCOGUS ROAD,ADDISON,WASHINGTON,LANDFILL CLOSURE,2.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1994,44.61734195,-67.71451006,-67.71451005999995,44.617341950000025
REM00011,ANDOVER MUNICIPAL LANDFILL,,ROUTE 5,ANDOVER,OXFORD,LANDFILL CLOSURE,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1994,44.616074,-70.748823,-70.74882299999996,44.616074000000026
REM00012,ANSON MUNICIPAL LANDFILL,ANSON TOWN DUMP,PATTERSON BRIDGE ROAD,ANSON,SOMERSET,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1996,44.861436,-69.86793,-69.86792999999994,44.861436000000026
REM01043,"MAINE MACK, INC",,150 LITTLEFIELD AVENUE,HERMON,PENOBSCOT,VRAP,2.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/11/2001,44.774161,-68.86203536,-68.86203535999994,44.77416100000005
REM01049,THOMPSON OIL COMPANY,,6 BUFFALO STREET,HOULTON,AROOSTOOK,VRAP,0.98,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/18/2001,46.117215,-67.853202,-67.85320199999995,46.117215000000044
REM01028,HANSON'S AUTO SALES,RITE AID FORT FAIRFIELD,283 MAIN STREET,FORT FAIRFIELD,AROOSTOOK,VRAP,1.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/21/2016,46.77277656,-67.83428364,-67.83428363999997,46.77277656000007
REM01487,D&S CORPORATION,DOWNEAST EMULSIONS,58 BENNETT STREET,BANGOR,PENOBSCOT,UNCONTROLLED SITES,2.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/26/1999,44.78939175,-68.83416482,-68.83416481999996,44.78939175000005
REM01487,D&S CORPORATION,DOWNEAST EMULSIONS,58 BENNETT STREET,BANGOR,PENOBSCOT,VRAP,2.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/26/1999,44.78939175,-68.83416482,-68.83416481999996,44.78939175000005
REM00031,BELFAST MUNICIPAL LANDFILL,,PITCHER ROAD,BELFAST,WALDO,LANDFILL CLOSURE,12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1997,44.42107578,-69.06761671,-69.06761670999998,44.42107578000008
REM00032,BELGRADE MUNICIPAL LANDFILL,,DUNN ROAD,BELGRADE,KENNEBEC,LANDFILL CLOSURE,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,44.4722785,-69.88145534,-69.88145533999995,44.47227850000007
REM00035,BETHEL MUNICIPAL LANDFILL,,ROUTE 2,BETHEL,OXFORD,LANDFILL CLOSURE,8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,44.48000507,-70.79318846,-70.79318845999995,44.48000507000006
REM00037,BINGHAM MUNICIPAL LANDFILL,,RTE 16 (RIDGE ROAD),CONCORD TWP,SOMERSET,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1996,45.01840064,-69.86700344,-69.86700343999996,45.01840064000004
REM00042,BRADFORD MUNICIPAL LANDFILL,BRADFORD DUMP,MIDDLE ROAD,BRADFORD,PENOBSCOT,LANDFILL CLOSURE,1.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2014,45.09940825,-68.91923031,-68.91923030999993,45.09940825000007
REM00043,BREWER MUNICIPAL LANDFILL,,WISWELL ROAD,BREWER,PENOBSCOT,LANDFILL CLOSURE,18,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1992,44.76096918,-68.75645985,-68.75645984999994,44.760969180000075
REM00049,BROOKS MUNICIPAL LANDFILL,,MONROE CENTER ROAD,BROOKS,WALDO,LANDFILL CLOSURE,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1994,44.5549327,-69.09910114,-69.09910113999996,44.55493270000005
REM02055,LAFB OPERABLE UNIT 12,BASEWIDE GROUNDWATER,154 DEVELOPMENT DRIVE,LIMESTONE,AROOSTOOK,FEDERAL FACILITIES,,FALSE,REMEDIATION STAGE,ONGOING,12/31/1949,46.94149158,-67.89894087,-67.89894086999993,46.94149158000005
REM02055,LAFB OPERABLE UNIT 12,BASEWIDE GROUNDWATER,154 DEVELOPMENT DRIVE,LIMESTONE,AROOSTOOK,SUPERFUND,,FALSE,REMEDIATION STAGE,ONGOING,12/31/1949,46.94149158,-67.89894087,-67.89894086999993,46.94149158000005
REM01197,GRAHAM STATION,,THOMPSON ROAD,VEAZIE,PENOBSCOT,VRAP,30,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/20/1999,44.82297689,-68.70961085,-68.70961084999993,44.822976890000064
REM01173,SKOWHEGAN VILLAGE PLAZA,,LAKEWOOD ROAD,SKOWHEGAN,SOMERSET,VRAP,22.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/1/2000,44.783212,-69.729112,-69.72911199999999,44.78321200000005
REM01076,RAMSDELLS GARAGE,,24 MAIN STREET,MACHIAS,WASHINGTON,VRAP,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2000,44.714986,-67.456563,-67.45656299999996,44.71498600000007
REM01200,ATRIUM HOTEL,,332 MAIN STREET,WATERVILLE,KENNEBEC,VRAP,2.75,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/21/2001,44.565158,-69.638083,-69.63808299999994,44.565158000000054
REM01075,BHEC,BANGOR HYDRO ELECTRIC,SALEM & HARWOOD STREETS,MACHIAS,WASHINGTON,VRAP,0.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/8/2001,44.708729,-67.462966,-67.46296599999994,44.70872900000006
REM01027,A.W. CHAPMAN & SONS,,54 PRESQUE ISLE STREET,FORT FAIRFIELD,AROOSTOOK,VRAP,0.64,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/12/2000,46.768715,-67.843739,-67.84373899999997,46.76871500000004
REM00953,COLES EXPRESS,,444 PERRY ROAD,BANGOR,PENOBSCOT,VRAP,6.8,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/11/2000,44.78287561,-68.80724362,-68.80724361999995,44.782875610000076
REM01021,CHINET (GROUNDWOOD MILL),,MAIN STREET,FAIRFIELD,SOMERSET,VRAP,28,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/14/2019,44.62800522,-69.58324131,-69.58324130999995,44.628005220000034
REM01146,LOVLEY & DOHERTY,,800 NORTH MAIN ST,PRESQUE ISLE,AROOSTOOK,VRAP,2.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/21/2016,46.699271,-68.01012,-68.01011999999997,46.69927100000007
REM01014,DANFORTH GULF,,DEPOT STREET,DANFORTH,WASHINGTON,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/10/2000,45.658514,-67.866752,-67.86675199999996,45.658514000000025
REM01088,M-2 HYDRO FACILITY,,KENNEDY MEMORIAL DR.,OAKLAND,KENNEBEC,VRAP,33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/17/2016,44.54837471,-69.70958695,-69.70958694999996,44.548374710000076
REM01056,KINGFIELD EXXON,ANNIES MARKET,ROUTE 16 & 27,KINGFIELD,FRANKLIN,VRAP,0.29,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/7/2005,44.95897495,-70.15461635,-70.15461634999997,44.95897495000003
REM00985,STACEY'S,,410 WILSON STREET,BREWER,PENOBSCOT,VRAP,2.34,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/7/1998,44.78320157,-68.74835961,-68.74835960999997,44.783201570000074
REM01195,ELDENS SERVICE,,13 & 15 MAIN STREET,VAN BUREN,AROOSTOOK,VRAP,1.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/1/1998,47.15282915,-67.93048306,-67.93048305999997,47.15282915000006
REM01005,NUTRITE CORP.,,47 CARROLL STREET,CARIBOU,AROOSTOOK,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/9/2021,46.86917784,-67.99557252,-67.99557251999994,46.86917784000008
REM01018,M.A. CLARK,,SPRING STREET,ELLSWORTH,HANCOCK,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/15/1998,44.54636441,-68.42125376,-68.42125375999996,44.54636441000008
REM01205,MAINE SMOKE SHOP,CHRISTY'S (#340),126 COLLEGE AVENUE,WATERVILLE,KENNEBEC,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/2/1999,44.56688254,-69.62367037,-69.62367036999996,44.56688254000005
REM01071,LIBERTY VFD,,WEST MAIN STREET,LIBERTY,WALDO,VRAP,13,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/1998,44.404118,-69.325011,-69.32501099999996,44.40411800000004
REM01143,AROOSTOOK RR CO. ENGINE HOUSE,,25 DYER STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/20/1998,46.68437177,-68.01753309,-68.01753308999997,46.68437177000004
REM01094,PEMBROKE TANK FARM,,HERSEY NECK ROAD,PEMBROKE,WASHINGTON,VRAP,6.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/2/1998,44.924978,-67.126916,-67.12691599999994,44.92497800000007
REM00699,STEVEN'S GARAGE,,U.S. ROUTE 1,LITTLETON,AROOSTOOK,VRAP,1.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/25/2008,46.24137079,-67.84044674,-67.84044673999995,46.241370790000076
REM01147,MITCHELL TRUCKING COMPANY,,DAVIS & CARMICHAEL ST.,PRESQUE ISLE,AROOSTOOK,VRAP,4.4,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,3/10/2015,46.69111551,-68.00437226,-68.00437225999997,46.69111551000003
REM00741,LILY-TULIP,WAREHOUSE COMPLEX,245 NORTH MAIN STREET,OLD TOWN,PENOBSCOT,VRAP,3,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/3/2019,44.938436,-68.647347,-68.64734699999997,44.93843600000008
REM01052,HALL BULK PLANT,,COBURN AVENUE WEST,JACKMAN,SOMERSET,VRAP,0.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/30/1999,45.62198656,-70.25262631,-70.25262630999998,45.62198656000004
REM00977,GOULDS PUMPS,,25 BENTON NECK ROAD (ROUTE 139),BENTON,KENNEBEC,VRAP,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/26/1998,44.58673159,-69.58325831,-69.58325830999996,44.586731590000056
REM01078,CP SIDING,MATTAWAMKEAG RAIL YARD,DEPOT STREET,MATTAWAMKEAG,PENOBSCOT,VRAP,0.46,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/4/2001,45.516525,-68.351668,-68.35166799999996,45.51652500000006
REM00959,LOCAL YOKEL,,687 HOGAN ROAD,BANGOR,PENOBSCOT,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/12/2003,44.83765033,-68.7424371,-68.74243709999996,44.83765033000003
REM01098,VALLEY GRAPHICS,,4 NORTH MAIN STREET,PITTSFIELD,SOMERSET,VRAP,0.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/8/1998,44.78473372,-69.3812128,-69.38121279999996,44.78473372000008
REM00952,BUILDING 403,,1010 UNION STREET,BANGOR,PENOBSCOT,VRAP,9.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/8/1998,44.81563489,-68.80813594,-68.80813593999994,44.81563489000007
REM01013,CENTRAL STREET RAILYARD,,CENTRAL STREET,DANFORTH,WASHINGTON,VRAP,0.61,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/28/2002,45.65703901,-67.86718351,-67.86718350999996,45.65703901000006
REM00057,BUCKSPORT MUNICIPAL LANDFILL,BUCKSPORT DUMP,CENTRAL STREET,BUCKSPORT,HANCOCK,LANDFILL CLOSURE,9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,44.59641613,-68.7684709,-68.76847089999995,44.59641613000008
REM01506,BURNHAM MUNICIPAL LANDFILL,,HORSEBACK ROAD,BURNHAM,WALDO,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1982,44.70026086,-69.36350588,-69.36350587999993,44.70026086000007
REM00062,CALAIS MUNICIPAL LANDFILL,CALAIS CITY DUMP,SOUTH STREET,CALAIS,WASHINGTON,LANDFILL CLOSURE,14.5,TRUE,REMEDIATION STAGE,ONGOING,4/4/2018,45.16888455,-67.27322698,-67.27322697999995,45.16888455000003
REM00064,CAMBRIDGE MUNICIPAL LANDFILL,CAMBRIDGE DUMP,ROUTE 150,CAMBRIDGE,SOMERSET,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1994,45.03488865,-69.46914009,-69.46914008999994,45.03488865000003
REM00070,CARIBOU MUNICIPAL LANDFILL,,OGREN ROAD/OLD DUMP ROAD,CARIBOU,AROOSTOOK,LANDFILL CLOSURE,11,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,46.9086668,-68.0455835,-68.04558349999996,46.90866680000005
REM00075,CHARLOTTE MUNICIPAL LANDFILL,CHARLOTTE DUMP,SMITH RIDGE ROAD,CHARLOTTE,WASHINGTON,LANDFILL CLOSURE,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,45.00090236,-67.28525851,-67.28525850999995,45.000902360000055
REM00077,CHERRYFIELD MUNICIPAL LANDFILL,CHERRYFIELD DUMP,635 NORTH MAIN STREET (ROUTE 193),CHERRYFIELD,WASHINGTON,LANDFILL CLOSURE,2.5,TRUE,REMEDIATION STAGE,ONGOING,10/21/2024,44.66099604,-67.94803891,-67.94803890999998,44.66099604000004
REM00078,CHESTER MUNICIPAL LANDFILL,CHESTER DUMP,KEENE ROAD,CHESTER,PENOBSCOT,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1993,45.40520931,-68.52318325,-68.52318324999999,45.40520931000003
REM00079,CHESTERVILLE MUNICIPAL LANDFILL,,RIDGE ROAD,CHESTERVILLE,FRANKLIN,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1998,44.54342864,-70.07667847,-70.07667846999993,44.54342864000006
REM00082,CLINTON MUNICIPAL LANDFILL,,ROUTE 100/11,CLINTON,KENNEBEC,LANDFILL CLOSURE,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1983,44.626558,-69.508442,-69.50844199999995,44.626558000000045
REM00088,CORINNA MUNICIPAL LANDFILL,,PHINNEY ROAD,CORINNA,PENOBSCOT,LANDFILL CLOSURE,5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2014,44.97711449,-69.22659549,-69.22659548999997,44.977114490000076
REM00094,CUTLER MUNICIPAL LANDFILL,CUTLER DUMP,ROUTE 191,CUTLER,WASHINGTON,LANDFILL CLOSURE,1.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1997,44.68568692,-67.17922772,-67.17922771999997,44.68568692000008
REM00085,COLUMBIA FALLS MUNICIPAL LANDFILL,COLUMBIA FALLS TOWN DUMP,ROUTE 187,COLUMBIA FALLS,WASHINGTON,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1996,44.647034,-67.708696,-67.70869599999997,44.647034000000076
REM00099,DEBLOIS MUNICIPAL LANDFILL,,LANE ROAD OFF ROUTE 193,DEBLOIS,WASHINGTON,LANDFILL CLOSURE,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/14/2010,44.73716455,-68.02153562,-68.02153561999995,44.737164550000045
REM00102,DEXTER MUNICIPAL LANDFILL,,UPPER GARLAND ROAD,DEXTER,PENOBSCOT,LANDFILL CLOSURE,10,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1992,45.02159511,-69.26998279,-69.26998278999997,45.02159511000008
REM00104,DIXMONT MUNICIPAL LANDFILL,DIXMONT DUMP,MITCHELL ROAD,DIXMONT,PENOBSCOT,LANDFILL CLOSURE,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1994,44.70561367,-69.17582179,-69.17582178999999,44.70561367000005
REM00105,DOVER-FOXCROFT MUNICIPAL LANDFILL,,FOXCROFT CENTER ROAD,DOVER-FOXCROFT,PISCATAQUIS,LANDFILL CLOSURE,9.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1995,45.19082728,-69.20426897,-69.20426896999999,45.190827280000065
REM00111,EASTPORT MUNICIPAL LANDFILL,,14 DEEP COVE ROAD,EASTPORT,WASHINGTON,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/13/2017,44.90636,-67.010842,-67.01084199999997,44.90636000000006
REM00107,EAST MACHIAS MUNICIPAL LANDFILL,EAST MACHIAS TOWN DUMP,DUMP ROAD,EAST MACHIAS,WASHINGTON,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1999,44.73492147,-67.38079489,-67.38079488999995,44.734921470000074
REM00114,ENFIELD MUNICIPAL LANDFILL,,ROUTE 155,ENFIELD,PENOBSCOT,LANDFILL CLOSURE,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/30/1995,45.24681328,-68.58469096,-68.58469095999993,45.246813280000026
REM00116,EXETER MUNICIPAL LANDFILL,EXETER DUMP,EATON ROAD,EXETER,PENOBSCOT,LANDFILL CLOSURE,3.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2014,44.94880921,-69.07258342,-69.07258341999994,44.948809210000036
