SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM01563,WASHINGTON AVENUE MOBIL,,1397 WASHINGTON AVENUE,PORTLAND,CUMBERLAND,VRAP,0.65,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/19/2005,43.699983,-70.28816,-70.28815999999995,43.69998300000003
REM00310,SANFORD MUNICIPAL LANDFILL,RUSHTON STREET LANDFILL,RUSHTON STREET,SANFORD,YORK,UNCONTROLLED SITES,17.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/31/2003,43.43464955,-70.75661328,-70.75661327999995,43.434649550000074
REM00769,AMERICAN HOIST & DERRICK,"SHIPYARD BREWING CO, AMDURA",143 FORE ST,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/18/2017,43.66158496,-70.24938202,-70.24938201999998,43.66158496000003
REM01564,ORCHARD RIDGE DEVELOPMENT,,158 ORCHARD ROAD,CUMBERLAND,CUMBERLAND,VRAP,31,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/31/2005,43.84326,-70.294005,-70.29400499999997,43.84326000000004
REM01565,BAYSHORE CONCRETE,,445 LEWISTON JUNCTION RD,AUBURN,ANDROSCOGGIN,VRAP,147,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/25/2005,44.04992059,-70.29136998,-70.29136997999996,44.049920590000056
REM01566,CHESTNUT STREET EXTENSION,,CHESTNUT STREET AT MARGINAL WAY,PORTLAND,CUMBERLAND,VRAP,0.47,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,43.66300659,-70.26290722,-70.26290721999999,43.663006590000066
REM01567,WAL-MART DISTRIBUTION CENTER,LA TENT & AWNING,237 GODDARD ROAD,LEWISTON,ANDROSCOGGIN,VRAP,114.3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/11/2005,44.0617022,-70.19223815,-70.19223814999998,44.06170220000007
REM01568,DURASTONE,DURASTONE SOUTH PORTLAND,1 WALLACE AVENUE,SOUTH PORTLAND,CUMBERLAND,BROWNFIELDS,24,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/23/2006,43.61219903,-70.30358313,-70.30358312999994,43.612199030000056
REM01569,LOG CABIN CRAFTS,,31 MAIN STREET,DIXFIELD,OXFORD,VRAP,0.33,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.5310273,-70.45703634,-70.45703633999995,44.53102730000006
REM01570,ROCKY BAY BREWING CO,,230 PARK STREET,ROCKLAND,KNOX,VRAP,0.33,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/8/2015,44.10120316,-69.12554582,-69.12554581999996,44.10120316000007
REM01571,FETTERS RESIDENCE,,145 BOWMANS LANDING,GEORGETOWN,SAGADAHOC,VRAP,5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2005,43.8320305,-69.76413402,-69.76413401999997,43.83203050000003
REM01573,FLO-JO CONTRACTING,,RT 27,ROME,KENNEBEC,VRAP,4.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2005,44.598873,-69.930464,-69.93046399999997,44.598873000000026
REM00753,A C LAWRENCE COMPANY SLUDGE LANDFILL,A C LAWRENCE SLUDGE LANDFILL,OXFORD STREET,PARIS,OXFORD,LANDFILL CLOSURE,18.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2008,44.20445,-70.517,-70.51699999999994,44.204450000000065
REM00753,A C LAWRENCE COMPANY SLUDGE LANDFILL,A C LAWRENCE SLUDGE LANDFILL,OXFORD STREET,PARIS,OXFORD,UNCONTROLLED SITES,18.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2008,44.20445,-70.517,-70.51699999999994,44.204450000000065
REM00443,STINSON CANNING CO,,60 BOWARY STREET,BATH,SAGADAHOC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),5/22/2005,43.92633385,-69.81090013,-69.81090012999994,43.92633385000005
REM01574,ORION CENTER,,301 US ROUTE 1,SCARBOROUGH,CUMBERLAND,VRAP,15,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/6/2009,43.589203,-70.346437,-70.34643699999998,43.589203000000055
REM01575,EAST MILLINOCKET BARK PILE,,ROUTE 11/ROUTE 157,EAST MILLINOCKET,PENOBSCOT,VRAP,22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/7/2005,45.62509762,-68.58562311,-68.58562310999997,45.625097620000076
REM01577,OLD SHIPYARD,,FRONT STREET,BATH,SAGADAHOC,OTHER,2.57,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/3/2007,43.922792,-69.812407,-69.81240699999995,43.92279200000007
REM01579,TARBOX HILL,,TARBOX STREET,BATH,SAGADAHOC,BROWNFIELDS,1.97,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),10/20/2020,43.90139815,-69.82190638,-69.82190637999997,43.901398150000034
REM01578,PRAWER BLOCK,,COMMERCIAL STREET,BATH,SAGADAHOC,BROWNFIELDS,2.4,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/20/2022,43.91602645,-69.81406203,-69.81406202999995,43.91602645000006
REM01576,DOWNEAST WOODCRAFTERS,,2 TOWN LANDING,BATH,SAGADAHOC,BROWNFIELDS,1.1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/16/2005,43.92679737,-69.81189721,-69.81189720999998,43.92679737000003
REM00777,E. PERRY SCRAP,,9 SOMERSET STREET & 115 LANCASTER STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,2.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/8/2008,43.66195048,-70.25998492,-70.25998491999997,43.66195048000003
REM01472,USDAN PROPERTY,,829 WATER ST,GARDINER,KENNEBEC,BROWNFIELDS,7.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/10/2007,44.223323,-69.784973,-69.78497299999998,44.22332300000005
REM01580,BROOKS PROPERTY,,86 UNION STREET,BRUNSWICK,CUMBERLAND,BROWNFIELDS,6.88,FALSE,INVESTIGATION STAGE,ONGOING,6/14/2005,43.91078299,-69.96816525,-69.96816524999997,43.91078299000003
REM01459,NASSON COMMUNITY CENTER,,457 MAIN STREET,SANFORD,YORK,BROWNFIELDS,1.09,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/12/2005,43.466482,-70.798886,-70.79888599999998,43.46648200000004
REM01581,DIAMOND MATCH,,HORRIGAN COURT,BIDDEFORD,YORK,BROWNFIELDS,9.8,FALSE,INVESTIGATION STAGE,ONGOING,8/21/2023,43.49762065,-70.46174248,-70.46174247999994,43.497620650000044
REM01582,CB CUMMINGS,,8 PIKES HILL ROAD,NORWAY,OXFORD,BROWNFIELDS,4.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/31/2016,44.212571,-70.543069,-70.54306899999995,44.212571000000025
REM00475,MAINE STREET STATION,,MAINE STREET,BRUNSWICK,CUMBERLAND,BROWNFIELDS,3.88,TRUE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),6/5/2024,43.91122175,-69.96598849,-69.96598848999997,43.91122175000004
REM00447,STINSON CANNING CO,COMBINES WITH 45 FRONT STREET,101 FRONT STREET,BELFAST,WALDO,VRAP,4.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2013,44.42969799,-69.00950104,-69.00950103999998,44.42969799000008
REM00447,STINSON CANNING CO,COMBINES WITH 45 FRONT STREET,101 FRONT STREET,BELFAST,WALDO,UNCONTROLLED SITES,4.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/28/2013,44.42969799,-69.00950104,-69.00950103999998,44.42969799000008
REM01583,WATERVILLE HOP,,1 KENNEDY MEMORIAL DRIVE,WATERVILLE,KENNEBEC,VRAP,1.83,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/14/2005,44.540601,-69.649978,-69.64997799999998,44.54060100000004
REM01584,NORTHEAST INDUSTRIAL,FILTER BELTS,40 WINADA DRIVE,WINTHROP,KENNEBEC,VRAP,2.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),4/2/2024,44.282597,-69.997872,-69.99787199999997,44.28259700000007
REM01585,BARK PILE E SIDE,,FERGUSON LAKE ROAD,MILLINOCKET,PENOBSCOT,VRAP,52.7,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/13/2005,45.6349628,-68.71550184,-68.71550183999994,45.63496280000004
REM01546,MAIN STREET JUNKYARD,,686 MAIN STREET/RT 178,BRADLEY,PENOBSCOT,VRAP,6.91,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/31/2005,44.88307637,-68.65523637,-68.65523636999995,44.883076370000026
REM01586,CITY DRY CLEANERS,,636 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.23,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/1/2006,46.68561682,-68.01356853,-68.01356852999999,46.685616820000064
REM01587,TOPSHAM TOWN CENTER,,100 MAIN STREET,TOPSHAM,SAGADAHOC,VRAP,5.14,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/31/2024,43.934309,-69.965947,-69.96594699999997,43.93430900000004
REM01588,CHESTNUT ST METHODIST CHURCH,,17 & 21 CHESTNUT STREET,PORTLAND,CUMBERLAND,VRAP,0.69,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,43.65954648,-70.25807738,-70.25807737999997,43.659546480000074
REM01589,DISCOVERY HOUSE,,13 BEECH STREET,CALAIS,WASHINGTON,VRAP,0.69,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/14/2005,45.17847301,-67.28821682,-67.28821681999995,45.17847301000006
REM01590,ROUNDHOUSE PROPERTY,,125 PRESUMPSCOT STREET,PORTLAND,CUMBERLAND,VRAP,6.85,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/27/2021,43.685514,-70.258961,-70.25896099999994,43.68551400000007
REM01591,AUGUSTA POWER SPORTS,,491 WESTERN AVENUE,AUGUSTA,KENNEBEC,VRAP,6.09,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/12/2006,44.32068026,-69.82542523,-69.82542522999995,44.320680260000074
REM01592,WEST END GARAGE,,730 CONGRESS STREET,PORTLAND,CUMBERLAND,VRAP,0.4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/16/2006,43.65294013,-70.26998249,-70.26998248999996,43.65294013000005
REM00831,SPRAGUE ELECTRIC,"VISHAY-SPRAGUE, RIDGEWOOD HYDRO, SSMWLT (SANFORD SPRINGFIELD MOUSAM WAY LAND TRUST)",1745 MAIN STREET,SANFORD,YORK,VRAP,31,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/16/2020,43.403283,-70.717519,-70.71751899999998,43.403283000000044
REM01593,FORMER YMCA,,26 SUMMER STREET,BATH,SAGADAHOC,BROWNFIELDS,0.67,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/2/2022,43.914924,-69.815035,-69.81503499999997,43.91492400000004
REM01594,RT. 108 JUNKYARD,,214 RT. 108,RUMFORD,OXFORD,BROWNFIELDS,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/8/2008,44.53283318,-70.51550435,-70.51550434999996,44.53283318000007
REM01594,RT. 108 JUNKYARD,,214 RT. 108,RUMFORD,OXFORD,UNCONTROLLED SITES,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/8/2008,44.53283318,-70.51550435,-70.51550434999996,44.53283318000007
REM01877,PRIME NISSAN,,788-792 PORTLAND ROAD,SACO,YORK,VRAP,14,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/15/2009,43.53058958,-70.42671801,-70.42671800999995,43.530589580000026
REM01596,IRVING MAINWAY VAN BUREN,,171 MAIN STREET,VAN BUREN,AROOSTOOK,VRAP,1.25,FALSE,REMEDIATION STAGE,ONGOING,11/3/2019,47.15694736,-67.93559258,-67.93559257999993,47.15694736000006
REM01597,IRVING MAINWAY BRIDGEWATER,,733 U.S. HIGHWAY 1,BRIDGEWATER,AROOSTOOK,VRAP,3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/25/2005,46.451212,-67.851529,-67.85152899999997,46.451212000000055
REM01598,IRVING MAINWAY FORT FAIRFIELD,,214 MAIN STREET,FORT FAIRFIELD,AROOSTOOK,VRAP,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/11/2009,46.77024681,-67.82534816,-67.82534815999998,46.77024681000006
REM01599,IRVING MAINWAY MADAWASKA,,74 MAIN STREET,MADAWASKA,AROOSTOOK,VRAP,3.25,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),1/14/2025,47.35520585,-68.34425582,-68.34425581999994,47.35520585000006
REM01600,MAINE STATE PRISON,,"MAIN ST, WADSWORTH ST, SHIP ST",THOMASTON,KNOX,VRAP,1.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/8/2005,44.07647439,-69.19390724,-69.19390723999999,44.076474390000044
REM01601,RITE AID,,51 MARKET STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,1.6,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/28/2023,43.63724386,-70.25301522,-70.25301521999995,43.63724386000007
REM01602,BARKER MILL ARMS,,143 MILL STREET,AUBURN,ANDROSCOGGIN,VRAP,4.14,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/12/2005,44.087865,-70.227358,-70.22735799999998,44.08786500000008
REM01603,LITTLE GULLS VARIETY,,131 N STONINGTON RD,STONINGTON,HANCOCK,VRAP,0.17,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,10/10/2005,44.18509578,-68.65993652,-68.65993651999997,44.18509578000004
REM01604,OSRAM SYLVANIA,,200 SYLVAN ROAD,BANGOR,PENOBSCOT,VRAP,39.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/3/2020,44.825399,-68.749218,-68.74921799999998,44.82539900000006
REM01605,FORMER BANCROFT & MARTIN,,27 MAIN STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,1.06,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/28/2023,43.63789507,-70.28512348,-70.28512347999998,43.63789507000007
REM01606,ELSCOTT MANUFACTURING,,US ROUTE 1,GOULDSBORO,HANCOCK,VRAP,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/31/2006,44.486053,-68.119553,-68.11955299999994,44.48605300000003
REM01607,FW WEBB CO,,210 PEARL STREET,PORTLAND,CUMBERLAND,VRAP,1.66,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/5/2008,43.66167825,-70.25873306,-70.25873305999994,43.66167825000008
REM01608,KONICA-MINOLTA,,71 US ROUTE 1,SCARBOROUGH,CUMBERLAND,VRAP,6.6,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,3/18/2025,43.60589844,-70.31671245,-70.31671244999995,43.60589844000003
REM00443,STINSON CANNING CO,,60 BOWARY STREET,BATH,SAGADAHOC,VRAP,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),5/22/2005,43.92633385,-69.81090013,-69.81090012999994,43.92633385000005
REM01611,FISH PLANT,,WEST MAIN STREET,VINALHAVEN,KNOX,BROWNFIELDS,0.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/6/2006,44.04510016,-68.83753865,-68.83753864999994,44.04510016000006
REM01610,COAL POCKET,RIVERS EDGE DEVELOPMENT,133 COMMERCIAL STREET,BATH,SAGADAHOC,VRAP,4.6,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/21/2015,43.91709811,-69.81335902,-69.81335901999995,43.91709811000004
REM00818,"WASCO PRODUCTS, INC",,22 PIONEER AVENUE,SANFORD,YORK,VRAP,3.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/26/2006,43.43964949,-70.77170449,-70.77170448999993,43.43964949000008
REM01612,BEAVER COVE MARINA,,795 LILY BAY ROAD,BEAVER COVE,PISCATAQUIS,VRAP,9.5,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/19/2006,45.533811,-69.547198,-69.54719799999998,45.53381100000007
REM01613,RIVERWALK,,33 INDIA STREET,PORTLAND,CUMBERLAND,VRAP,3.1,FALSE,REMEDIATION STAGE,ONGOING,8/31/2006,43.65983561,-70.24858919,-70.24858918999996,43.65983561000007
REM01614,O'BRIEN PROPERTY,,ROUTES 131 & 105,APPLETON,KNOX,VRAP,125,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/12/2006,44.30999806,-69.22151787,-69.22151786999996,44.309998060000055
REM01615,NORTHERN PLAZA,,740 CENTRAL STREET,MILLINOCKET,PENOBSCOT,VRAP,7.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/1/2011,45.65614413,-68.68999391,-68.68999390999994,45.65614413000003
REM01616,STURDIVANTS WHARF,,422-440 COMMERCIAL ST,PORTLAND,CUMBERLAND,VRAP,2.39,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/21/2006,43.649442,-70.257284,-70.25728399999997,43.64944200000008
REM01617,OLSON MCLELLAN,,1337 ROOSEVELT HIGHWAY,RAYMOND,CUMBERLAND,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/5/2007,43.894983,-70.465456,-70.46545599999996,43.894983000000025
REM01618,MORRISON CHEVROLET,,65 WATER STREET,ELLSWORTH,HANCOCK,VRAP,1.85,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.53986853,-68.42471773,-68.42471772999994,44.539868530000035
REM01619,HILLTOP STORE,,231 BELFAST ROAD,KNOX,WALDO,VRAP,0.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/16/2006,44.53252075,-69.27102765,-69.27102764999995,44.53252075000006
REM01568,DURASTONE,DURASTONE SOUTH PORTLAND,1 WALLACE AVENUE,SOUTH PORTLAND,CUMBERLAND,VRAP,24,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/23/2006,43.61219903,-70.30358313,-70.30358312999994,43.612199030000056
REM00454,ROUTE 9-BIDDEFORD SITE,,ROUTE 9,BIDDEFORD,YORK,OTHER,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/9/2008,43.45279029,-70.38527824,-70.38527823999993,43.45279029000005
REM01620,SHALOM HOUSE,AS CONANT DRY CLEANING,VALLEY & GILMAN STREETS,PORTLAND,CUMBERLAND,VRAP,0.45,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/10/2006,43.65501218,-70.27958118,-70.27958117999998,43.65501218000003
REM01621,WINDHAM RETAIL,,INTERSECTION OF RT 115 & 302,WINDHAM,CUMBERLAND,VRAP,1.91,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/13/2007,43.83386182,-70.43765898,-70.43765897999998,43.83386182000004
REM01622,PHILS FOREIGN AUTO,,15 ADAMS STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,0.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,43.647455,-70.23167,-70.23166999999995,43.647455000000036
REM01623,PSD MARTINS POINT,,331 VERANDA STREET (US RTE 1),PORTLAND,CUMBERLAND,VRAP,4.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,43.68879456,-70.24593107,-70.24593106999998,43.688794560000076
REM01624,IDEXX,DATA GENERAL CORPORATION,80 EISENHOWER DRIVE,WESTBROOK,CUMBERLAND,VRAP,56,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/30/2006,43.661876,-70.375408,-70.37540799999994,43.66187600000006
REM00464,ROLNICK PROPERTY,JR REDEMPTION REM03151 DUPLICATE,151 SOUTH MAIN STREET,BREWER,PENOBSCOT,BROWNFIELDS,4.24,FALSE,REMEDIATION STAGE,ONGOING,7/22/2023,44.79037179,-68.76936127,-68.76936126999993,44.79037179000005
REM01625,PARE OIL,ESTES OIL,34 RAIL ROAD AVENUE,SANFORD,YORK,VRAP,0.34,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/26/2008,43.463556,-70.783263,-70.78326299999998,43.46355600000004
REM01626,GEIGER PROPERTY,,61 ORCHARD STREET,NORWAY,OXFORD,VRAP,0.96,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/17/2007,44.212313,-70.54406,-70.54405999999994,44.21231300000005
REM01627,WALKERS GETTY,,5 RICHVILLE ROAD (RTE 114),STANDISH,CUMBERLAND,VRAP,0.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/9/2007,43.76140471,-70.52619823,-70.52619822999998,43.76140471000008
REM01629,E.G. OLESON & SON,,609-611 MAIN STREET,WESTBROOK,CUMBERLAND,VRAP,0.46,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/11/2006,43.67942087,-70.35566113,-70.35566112999999,43.67942087000006
REM01630,ANDREWS GULF,,90 TOWNSEND AVENUE,BOOTHBAY HARBOR,LINCOLN,VRAP,0.8,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/31/2006,43.85463224,-69.62631792,-69.62631791999996,43.85463224000006
REM01631,NORTH BERWICK WOOLEN MILL,,40 CANAL STREET,NORTH BERWICK,YORK,VRAP,4,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/27/2010,43.305171,-70.737098,-70.73709799999995,43.30517100000003
REM01632,FRYEBURG MOBIL,JASONS MOBIL,496 MAIN STREET,FRYEBURG,OXFORD,VRAP,0.29,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/4/2012,44.014969,-70.983268,-70.98326799999995,44.014969000000065
REM01633,MAIN STREET TEXACO,MPG MAIN STREET,238 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/3/2008,46.67491755,-68.01573692,-68.01573691999994,46.67491755000003
REM01634,PARSONS ST GAS CENTER,MPG PARSONS STREET,86 PARSONS ST,PRESQUE ISLE,AROOSTOOK,VRAP,1.18,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/23/2008,46.68981373,-68.01880201,-68.01880200999994,46.689813730000026
REM01635,NEW BALANCE,,10 DEPOT STREET,NORRIDGEWOCK,SOMERSET,VRAP,7.472,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/1/2007,44.71525089,-69.79565924,-69.79565923999996,44.71525089000005
REM01636,OCEAN STREET AUTO,,72 OCEAN STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/18/2008,43.639564,-70.25344,-70.25343999999996,43.639564000000064
REM01637,GLEW PROPERTY,,2489 US ROUTE 2,HERMON,PENOBSCOT,VRAP,6.2,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,6/29/2006,44.80919383,-68.90875167,-68.90875166999996,44.80919383000003
REM01638,MAINE LUBRICATION SERVICES,"FENDERSON REALTY, LLC",674 COLDBROOK ROAD,HERMON,PENOBSCOT,VRAP,3.07,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/29/2006,44.78238864,-68.87067336,-68.87067335999996,44.78238864000008
REM01639,UNIVERSITY MALL,,6 STILLWATER AVENUE,ORONO,PENOBSCOT,VRAP,13.85,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/25/2007,44.90591116,-68.69108709,-68.69108708999994,44.90591116000007
REM01640,YATTAW PROPERTY,,195 NEW COUNTY ROAD,THOMASTON,KNOX,VRAP,30,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/31/2024,44.09357391,-69.13530281,-69.13530280999998,44.09357391000003
REM01641,SILVIAS MARKET,,13 WALDOBORO ROAD,WASHINGTON,KNOX,VRAP,1,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/19/2006,44.27318841,-69.36879044,-69.36879043999994,44.273188410000046
REM01643,FORMER STEEGO BUILDING,,46 BEDFORD ST/83 WINSLOW ST/20 BEDFORD ST/44 BEDFORD ST,PORTLAND,CUMBERLAND,VRAP,1.605,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),3/1/2020,43.6625371,-70.27322893,-70.27322892999996,43.662537100000065
