X,Y,OBJECTID,SITENUMBER,SITENAME,SITEALIAS,STREET_ADDRESS,MCDTOWN,COUNTY,PROGRAM,AREA_ACRES,IC_CONTROLS,STATUS,SUBSTATUS,STATUS_DATE,LATDD,LONGDD
-70.2222649999999,44.0926480000001,1094,REM01915,CAMDEN YARN MILL,"MILLER INDUSTRIES; L-A MUSEUM REM02869",1 BEECH STREET,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,2.16,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2012/12/18 00:00:00+00,44.092648,-70.222265
-70.2222815,44.0959140900001,1095,REM01755,LEWISTON AUBURN RAILROAD,,34 WATER STREET,LEWISTON,ANDROSCOGGIN,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2009/01/15 00:00:00+00,44.09591409,-70.2222815
-70.21359,44.1011350000001,1096,REM02186,RITE AID,,311-315 MAIN STREET,LEWISTON,ANDROSCOGGIN,VRAP,1.07,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2022/04/25 00:00:00+00,44.101135,-70.21359
-67.9956349999999,46.874313,1097,REM02187,MPS DISTRICT OFFICE,,21 ALDRICH DRIVE,CARIBOU,AROOSTOOK,VRAP,1.7,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/04/22 00:00:00+00,46.874313,-67.995635
-70.683798,43.8050950000001,1098,REM02197,CORNWALL INDUSTRIES,,ROUTE 113,BALDWIN,CUMBERLAND,UNCONTROLLED SITES,1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2000/02/28 00:00:00+00,43.805095,-70.683798
-70.229654,43.724976,1099,REM02198,FALMOUTH SHOPPING CENTER,,251 ROUTE ONE,FALMOUTH,CUMBERLAND,VRAP,32.65,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2013/02/14 00:00:00+00,43.724976,-70.229654
-70.790356,43.8833770000001,1100,REM02199,HAMMOND MILL,,22 HAMPSHIRE STREET,HIRAM,OXFORD,VRAP,19,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/04/08 00:00:00+00,43.883377,-70.790356
-69.00643823,44.45711292,1101,REM02202,MASON DAM,GOOSE RIVER HYDRO,SWAN LAKE AVENUE,BELFAST,WALDO,BROWNFIELDS,3.1,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.45711292,-69.00643823
-68.9996971899999,44.4428815700001,1102,REM02204,MILL DAM,GOOSE RIVER HYDRO,67 SWAN LAKE AVENUE,BELFAST,WALDO,BROWNFIELDS,2,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.44288157,-68.99969719
-69.0020680599999,44.44805883,1103,REM02205,KELLY DAM,GOOSE RIVER HYDRO,SWAN LAKE AVENUE,BELFAST,WALDO,BROWNFIELDS,2.5,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.44805883,-69.00206806
-68.99742918,44.52143313,1104,REM02206,SWAN LAKE DAM,GOOSE RIVER HYDRO,CURTIS AND NORTH SEARSPORT ROAD,SWANVILLE,WALDO,BROWNFIELDS,0.5,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.52143313,-68.99742918
-69.02765663,44.4232068800001,1105,REM02201,EXXON STATION (29 BELMONT AVE),29 BELMONT AVE,29 BELMONT AVE,BELFAST,WALDO,BROWNFIELDS,0.76,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2013/10/29 00:00:00+00,44.42320688,-69.02765663
-70.21888911,44.0958347100001,1106,REM02207,BATES UPPER FACILITY,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.09583471,-70.21888911
-70.220953,44.093672,1107,REM02208,RED SHOP,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.093672,-70.220953
-70.22252593,44.0921545200001,1108,REM02209,CONTINENTAL MILL HYDRO,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.09215452,-70.22252593
-70.216698,44.0929760000001,1109,REM02210,HILL MILL HYDRO,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.092976,-70.216698
-70.2123589999999,44.0867910000001,1110,REM02211,LOWER ANDROSCOGGIN,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.086791,-70.212359
-70.2222242,44.09518925,1111,REM02212,BATES LOWER STATION,,,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.09518925,-70.2222242
-70.29104525,43.63914379,1112,REM02213,HISSONG SALT PACKAGING,,1 LINCOLN STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,7.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/05/29 00:00:00+00,43.63914379,-70.29104525
-69.7126469999999,44.551227,1113,REM02214,ONESTEEL,,25 AYER STREET,OAKLAND,KENNEBEC,VRAP,2,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/04 00:00:00+00,44.551227,-69.712647
-67.831629,46.772003,1114,REM02195,DAVE'S SERVICE,,320 MAIN STREET,FORT FAIRFIELD,AROOSTOOK,VRAP,0.33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/05/10 00:00:00+00,46.772003,-67.831629
-70.220155,44.098729,1115,REM02217,LIBBEY MILL,,6 MILL STREET,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,1.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2012/04/10 00:00:00+00,44.098729,-70.220155
-70.220155,44.098729,1116,REM02217,LIBBEY MILL,,6 MILL STREET,LEWISTON,ANDROSCOGGIN,VRAP,1.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2012/04/10 00:00:00+00,44.098729,-70.220155
-69.00560316,44.4270790900001,1117,REM02220,40 MAIN STREET,,40 MAIN ST,BELFAST,WALDO,BROWNFIELDS,0.15,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.42707909,-69.00560316
-70.3022329999999,43.6093980000001,1118,REM02219,W.H. SHURTLEFF,P & W REAL ESTATE CORPORATION,ONE RUNWAY ROAD,SOUTH PORTLAND,CUMBERLAND,VRAP,12.88,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/06/29 00:00:00+00,43.609398,-70.302233
-68.81157863,44.81497174,1119,REM02216,GLOBAL CNG,,MAINE AVENUE & GODFREY BOULEVARD,BANGOR,PENOBSCOT,VRAP,5,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2020/04/07 00:00:00+00,44.81497174,-68.81157863
-69.766537,44.32705086,1120,REM01852,AMERICAN TISSUE,"STATLER TISSUE, TREE FREE FIBER, AUGUSTA TISSUE",54 MAPLE STREET,AUGUSTA,KENNEBEC,VRAP,18.43,TRUE,INVESTIGATION STAGE,ONGOING,2024/02/05 00:00:00+00,44.32705086,-69.766537
-70.3150961699999,44.44005601,1121,REM02227,BRINDIS TANNERY EAST,BRINDIS LEATHER CO,INTERSECTION OF ROUTE 140 (MAIN ST) & ROUTE 108 (TURNER ST),CANTON,OXFORD,BROWNFIELDS,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/07 00:00:00+00,44.44005601,-70.31509617
-70.31645,44.439672,1122,REM02228,BRINDIS TANNERY WEST,BRINDIS LEATHER CO,INTERSECTION ROUTE 140 (MAIN ST) & ROUTE 108 (TURNER ST),CANTON,OXFORD,VRAP,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/08 00:00:00+00,44.439672,-70.31645
-70.31645,44.439672,1123,REM02228,BRINDIS TANNERY WEST,BRINDIS LEATHER CO,INTERSECTION ROUTE 140 (MAIN ST) & ROUTE 108 (TURNER ST),CANTON,OXFORD,BROWNFIELDS,0.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/08 00:00:00+00,44.439672,-70.31645
-70.3158309999999,44.4400860000001,1124,REM02229,BRINDIS TANNERY NORTH,BRINDIS LEATHER CO,INTERSECTION OF ROUTE 140 (MAIN ST) & ROUTE 108 (TURNER ST),CANTON,OXFORD,VRAP,0.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/09 00:00:00+00,44.440086,-70.315831
-70.3158309999999,44.4400860000001,1125,REM02229,BRINDIS TANNERY NORTH,BRINDIS LEATHER CO,INTERSECTION OF ROUTE 140 (MAIN ST) & ROUTE 108 (TURNER ST),CANTON,OXFORD,BROWNFIELDS,0.2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/09 00:00:00+00,44.440086,-70.315831
-69.00736641,44.44022525,1126,REM00446,RUMFORD NATIONAL GRAPHICS,,21 PATTERSON HILL ROAD,BELFAST,WALDO,VRAP,2.59,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/02/11 00:00:00+00,44.44022525,-69.00736641
-69.61721247,44.5951283700001,1127,REM02231,C & J TRANSPORTATION,TRUCKERS INTERNATIONAL TRUCK STOP PROPERTY,204 CENTER ROAD,FAIRFIELD,SOMERSET,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2008/09/29 00:00:00+00,44.59512837,-69.61721247
-69.598821,44.279438,1128,REM02234,VARNEYS STORE,,362 AUGUSTA-ROCKLAND ROAD (RTE 17),WINDSOR,KENNEBEC,VRAP,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/08/15 00:00:00+00,44.279438,-69.598821
-69.598821,44.279438,1129,REM02234,VARNEYS STORE,,362 AUGUSTA-ROCKLAND ROAD (RTE 17),WINDSOR,KENNEBEC,OTHER,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/08/15 00:00:00+00,44.279438,-69.598821
-68.65047892,44.93959958,1130,REM02235,PENOBSCOT SHOE,,107 MAIN STREET,OLD TOWN,PENOBSCOT,VRAP,3.379,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/06/28 00:00:00+00,44.93959958,-68.65047892
-69.288651,45.025333,1131,REM02238,PERKINS LAUNDRY & DRY CLEANING,,29 CHURCH STREET,DEXTER,PENOBSCOT,UNCONTROLLED SITES,0.72,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/10/02 00:00:00+00,45.025333,-69.288651
-70.22941704,44.0996551200001,1132,REM02239,BEALS LAUNDRY COIN-OP,,51 HAMPSHIRE STREET,AUBURN,ANDROSCOGGIN,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2013/06/28 00:00:00+00,44.09965512,-70.22941704
-68.3296772099999,47.35582629,1133,REM02240,MIDTOWN CLEANERS,RITEWAY DRY CLEANERS,106 13TH AVENUE,MADAWASKA,AROOSTOOK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2014/10/01 00:00:00+00,47.35582629,-68.32967721
-69.6397171799999,44.56731947,1134,REM02241,GARDEN ISLAND,,40 ELM PLAZA,WATERVILLE,KENNEBEC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2014/12/09 00:00:00+00,44.56731947,-69.63971718
-70.542234,44.5561270000001,1135,REM02243,MEXICO LAUNDROMAT,,108 MAIN STREET,MEXICO,OXFORD,UNCONTROLLED SITES,1.86,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/09/14 00:00:00+00,44.556127,-70.542234
-68.0127299,46.6869696000001,1136,REM02244,KELLEYS LAUNDRY AND DRY CLEANING,"INDUSTRIAL STREET LAUNDROMAT, KELLEYS FABRICARE, KELCLAN INC",654 MAIN STREET,PRESQUE ISLE,AROOSTOOK,UNCONTROLLED SITES,0.22,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/03/05 00:00:00+00,46.6869696,-68.0127299
-70.2286149999999,43.5968290000001,1137,REM02245,FOSTERS MOBIL,,298 OCEAN HOUSE ROAD,CAPE ELIZABETH,CUMBERLAND,VRAP,0.61,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/10/09 00:00:00+00,43.596829,-70.228615
-68.5190977,45.3611119,1138,REM02248,VILLAGE DRY CLEANERS,,150 W. BROADWAY,LINCOLN,PENOBSCOT,UNCONTROLLED SITES,1.43,FALSE,INVESTIGATION STAGE,ONGOING,2013/07/30 00:00:00+00,45.3611119,-68.5190977
-70.4467921099999,43.4964039700001,1139,REM02249,MAINE DRY CLEANERS,,15 PEPPERELL SQUARE,SACO,YORK,UNCONTROLLED SITES,0.11,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2017/12/07 00:00:00+00,43.49640397,-70.44679211
-70.786242,43.4454440000001,1140,REM02250,LAUNDERITE II,,767 MAIN STREET,SANFORD,YORK,UNCONTROLLED SITES,0.38,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/11/19 00:00:00+00,43.445444,-70.786242
-68.00956166,46.6783223800001,1141,REM02251,PRESQUE ISLE IRVING,"52 ACADEMY STREET, LLC",52 ACADEMY STREET,PRESQUE ISLE,AROOSTOOK,VRAP,0.49,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/09/17 00:00:00+00,46.67832238,-68.00956166
-67.84423,46.7662550000001,1142,REM02252,THE MEADOWS,FORT HOUSING DEVELOPMENT LIMITED PARTNERSHIP,16 HARMONY LANE,FORT FAIRFIELD,AROOSTOOK,VRAP,3.1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/09/27 00:00:00+00,46.766255,-67.84423
-70.3486779999999,43.6810820000001,1143,REM02253,PRATT ABBOTT CLEANERS,,434 MAIN STREET,WESTBROOK,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2014/08/10 00:00:00+00,43.681082,-70.348678
-70.242785,43.6327900000001,1144,REM02258,PUBLIC WORKS,,42 O'NEIL STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,6,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2016/05/20 00:00:00+00,43.63279,-70.242785
-70.43562707,43.5111575600001,1145,REM02263,O'LEARY CLEANERS,,532 MAIN STREET,SACO,YORK,UNCONTROLLED SITES,11.76,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2019/03/14 00:00:00+00,43.51115756,-70.43562707
-68.76258662,44.8052664800001,1146,REM02264,STEVE'S CLEANERS,,200 STATE STREET,BANGOR,PENOBSCOT,UNCONTROLLED SITES,0.2,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2015/06/02 00:00:00+00,44.80526648,-68.76258662
-67.9965690299999,46.8111888,1147,REM02266,COUNTY QUIKSTOP,,907 PRESQUE ISLE ROAD,CARIBOU,AROOSTOOK,VRAP,0.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/11/08 00:00:00+00,46.8111888,-67.99656903
-70.25818706,43.6924400600001,1148,REM02267,299 PRESUMPSCOT STREET,,299 PRESUMPSCOT STREET,PORTLAND,CUMBERLAND,VRAP,2.056,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/10/29 00:00:00+00,43.69244006,-70.25818706
-70.6670073,43.15068641,1149,REM02269,SANTOS & KANE,,460 U.S. ROUTE 1,YORK,YORK,VRAP,0.72,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/11/19 00:00:00+00,43.15068641,-70.6670073
-70.365383,43.582565,1150,REM02272,CARSONS,,433 U.S. ROUTE 1,SCARBOROUGH,CUMBERLAND,VRAP,1.55,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/11/25 00:00:00+00,43.582565,-70.365383
-68.0346437699999,46.69139697,1151,REM02276,SURE WINNER FOODS,,750 CENTRAL DRIVE,PRESQUE ISLE,AROOSTOOK,VRAP,0.88,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/12/31 00:00:00+00,46.69139697,-68.03464377
-70.24687249,43.6350149,1152,REM02277,GETTY STATION,,159 COTTAGE ROAD,SOUTH PORTLAND,CUMBERLAND,VRAP,0.23,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/09/16 00:00:00+00,43.6350149,-70.24687249
-70.5929021699999,43.6020833100001,1153,REM02280,STATION HOUSE GRILL,,415-419 HOLLIS ROAD,HOLLIS,YORK,VRAP,3.5,FALSE,INVESTIGATION STAGE,ONGOING,2013/11/27 00:00:00+00,43.60208331,-70.59290217
-69.3589761499999,45.1656796,1154,REM02125,ABBIE FOWLER SCHOOL,,15 SCHOOL STREET,SANGERVILLE,PISCATAQUIS,VRAP,1,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2017/03/17 00:00:00+00,45.1656796,-69.35897615
-70.54372024,44.21661254,1155,REM02064,ALAN DAY COMMUNITY GARDEN,,26 WHITMAN STREET,NORWAY,OXFORD,VRAP,3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/11/14 00:00:00+00,44.21661254,-70.54372024
-69.281349,44.5776300000001,1156,REM02282,HALFMOON GARDENS,,54 GREENHOUSE LANE,THORNDIKE,WALDO,VRAP,39,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2014/01/07 00:00:00+00,44.57763,-69.281349
-70.230588,44.1018740000001,1157,REM02284,BEALS LINEN,,7 CHESTNUT STREET,AUBURN,ANDROSCOGGIN,UNCONTROLLED SITES,0.6,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2022/04/05 00:00:00+00,44.101874,-70.230588
-70.20211627,44.0834676800001,1158,REM02283,DANE'S LAUNDRY AND CLEANERS,"CUMMINGS SOIN-OP; SNOW LLC",875 LISBON STREET,LEWISTON,ANDROSCOGGIN,UNCONTROLLED SITES,0.175,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/03/11 00:00:00+00,44.08346768,-70.20211627
-69.3376128899999,44.6123180100001,1159,REM02274,OLD UNITY GRAMMAR SCHOOL,,75 SCHOOL STREET,UNITY,WALDO,VRAP,1.8,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2016/04/22 00:00:00+00,44.61231801,-69.33761289
-70.7716774799999,43.4467707800001,1160,REM01723,GALLO,ALEXSONS DRY CLEANER,102 COTTAGE STREET,SANFORD,YORK,VRAP,0.95,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/02/13 00:00:00+00,43.44677078,-70.77167748
-70.8079643899999,43.1324446,1161,REM02287,SHAPLEIGH ESTATE,,185 FORE ROAD,ELIOT,YORK,BROWNFIELDS,3.27,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/05/07 00:00:00+00,43.1324446,-70.80796439
-69.10571043,44.1052830100001,1162,REM02288,BICKNELL PARKING LOT,8 LIME STREET,8 LIME STREET,ROCKLAND,KNOX,BROWNFIELDS,0.78,FALSE,REMEDIATION STAGE,ONGOING,2019/11/08 00:00:00+00,44.10528301,-69.10571043
-68.2899,44.2916490000001,1163,REM02256,"MOUNT DESERT CLEANERS, INC",,10 NEIGHBORHOOD ROAD,MOUNT DESERT,HANCOCK,VRAP,0.21,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/03/24 00:00:00+00,44.291649,-68.2899
-69.9825220399999,43.9105335,1164,REM02035,LAYOVER FACILITY,,BETWEEN CHURCH ST & STANWOOD DRIVE,BRUNSWICK,CUMBERLAND,VRAP,8.15,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/12/21 00:00:00+00,43.9105335,-69.98252204
-69.4013993299999,45.16604232,1165,REM02044,DESMOND'S VARIETY,,84 ELM STREET,GUILFORD,PISCATAQUIS,BROWNFIELDS,0.48,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2021/03/15 00:00:00+00,45.16604232,-69.40139933
-69.4013993299999,45.16604232,1166,REM02044,DESMOND'S VARIETY,,84 ELM STREET,GUILFORD,PISCATAQUIS,VRAP,0.48,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2021/03/15 00:00:00+00,45.16604232,-69.40139933
-68.18030478,44.51192752,1167,REM02046,COUNTRY STORE,,2317 US ROUTE 1,SULLIVAN,HANCOCK,BROWNFIELDS,5.5,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2013/02/22 00:00:00+00,44.51192752,-68.18030478
-67.315008,45.1300420000001,1168,REM02047,O'NEILL PROPERTY,,202 US ROUTE 1,BARING PLT,WASHINGTON,BROWNFIELDS,6.51,FALSE,REMEDIATION STAGE,ONGOING,2020/04/24 00:00:00+00,45.130042,-67.315008
-69.80483,44.314584,1169,REM02050,KENNEBEC JOURNAL,,274 WESTERN AVENUE,AUGUSTA,KENNEBEC,VRAP,2.58,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/03/08 00:00:00+00,44.314584,-69.80483
-67.8280139999999,46.124554,1170,REM02051,COUNTY YANKEE GROCER,,101 MILITARY STREET,HOULTON,AROOSTOOK,VRAP,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2012/03/09 00:00:00+00,46.124554,-67.828014
-70.54018998,43.3859608700001,1171,REM01954,51 MAIN STREET KENNEBUNK,,51 MAIN STREET,KENNEBUNK,YORK,BROWNFIELDS,0.29,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/05/08 00:00:00+00,43.38596087,-70.54018998
-70.24447816,43.66634922,1172,REM02019,ADAMS SCHOOL,,34 MOODY STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,1.502,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/06/19 00:00:00+00,43.66634922,-70.24447816
-70.77284943,43.44084281,1173,REM00815,"AEROFAB, INC.",,3 AEROFAB DRIVE,SANFORD,YORK,BROWNFIELDS,0.63,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/09/01 00:00:00+00,43.44084281,-70.77284943
-69.07711276,44.2153263500001,1174,REM01553,APOLLO TANNING,,WASHINGTON STREET,CAMDEN,KNOX,BROWNFIELDS,3,FALSE,INVESTIGATION STAGE,ONGOING,2015/12/01 00:00:00+00,44.21532635,-69.07711276
-70.31576298,44.43995836,1175,REM01964,BRINDIS TANNERY SOUTH,BRINDIS LEATHER CO,INTERSECTION OF ROUTES 140 AND 108,CANTON,OXFORD,BROWNFIELDS,0.9,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2014/04/07 00:00:00+00,44.43995836,-70.31576298
-70.1905122699999,44.11760565,1176,REM01920,144 MONTELLO STREET,,144 MONTELLO STREET,LEWISTON,ANDROSCOGGIN,BROWNFIELDS,0.78,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2010/12/02 00:00:00+00,44.11760565,-70.19051227
-69.7082071999999,44.55016605,1177,REM01750,CASCADE WOOLEN MILL,,60 CASCADE MILL ROAD,OAKLAND,KENNEBEC,BROWNFIELDS,4.92,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,2016/12/16 00:00:00+00,44.55016605,-69.7082072
-69.7082071999999,44.55016605,1178,REM01750,CASCADE WOOLEN MILL,,60 CASCADE MILL ROAD,OAKLAND,KENNEBEC,UNCONTROLLED SITES,4.92,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,2016/12/16 00:00:00+00,44.55016605,-69.7082072
-70.5430689999999,44.212571,1179,REM01582,CB CUMMINGS,,8 PIKES HILL ROAD,NORWAY,OXFORD,BROWNFIELDS,4.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/06/01 00:00:00+00,44.212571,-70.543069
-69.81189721,43.92679737,1180,REM01576,DOWNEAST WOODCRAFTERS,,2 TOWN LANDING,BATH,SAGADAHOC,BROWNFIELDS,1.1,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2005/10/17 00:00:00+00,43.92679737,-69.81189721
-68.78382692,44.77164995,1181,REM01548,EASTERN FINE PAPER,EASTERN MANUFACTURING FACILITY,517 SOUTH MAIN STREET,BREWER,PENOBSCOT,BROWNFIELDS,41,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2013/01/23 00:00:00+00,44.77164995,-68.78382692
-70.059199,44.001498,1182,REM01919,FORMER HIGH SCHOOL,,4 CAMPUS AVE,LISBON,ANDROSCOGGIN,BROWNFIELDS,1.37,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2010/08/24 00:00:00+00,44.001498,-70.059199
-70.5871999999999,43.5025120000001,1183,REM02072,COUSENS SCHOOL,,382 GOODWINS MILLS ROAD,LYMAN,YORK,BROWNFIELDS,6.2,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2016/04/25 00:00:00+00,43.502512,-70.5872
